row_type,mode,iteration,n_tasks,reward_difference,reward_ci90_low,reward_ci90_high,reward_equivalent,max_process_excess,min_q,all_three_q_lt_05,full_tier_a,tool_argument_distance_effect,tool_argument_distance_ci_low,tool_argument_distance_ci_high,tool_argument_distance_p,tool_argument_distance_q,tool_name_distance_effect,tool_name_distance_ci_low,tool_name_distance_ci_high,tool_name_distance_p,tool_name_distance_q,stage_distance_effect,stage_distance_ci_low,stage_distance_ci_high,stage_distance_p,stage_distance_q,test_type,tier_a_pass,triple_q_pass,reward_and_triple_pass,observed_tool_argument_distance,empirical_p_tool_argument_distance,observed_tool_name_distance,empirical_p_tool_name_distance,observed_stage_distance,empirical_p_stage_distance
iteration,neutral,26,36,0.015432098765432103,-0.012345679012345677,0.044753086419753084,True,0.031230886128998755,0.06657337065173931,False,False,0.014118168651898145,-0.011080228866679408,0.04202823334502496,0.35145941623350657,0.35145941623350657,0.031230886128998755,0.006589645203224322,0.0582127218948648,0.03718512594962015,0.06657337065173931,0.02937228212934683,0.004930290097067802,0.05596952836415211,0.04438224710115954,0.06657337065173931,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,27,36,0.02314814814814815,-0.009259259259259257,0.05709876543209876,False,0.03327748017514847,0.014394242303078767,True,False,0.03242375703008428,0.00893291132050558,0.057147495796804754,0.011995201919232307,0.014394242303078767,0.03327748017514847,0.012058376861601442,0.058440554545253855,0.010395841663334666,0.014394242303078767,0.03252887737830537,0.010008014523346468,0.05913056339699546,0.014394242303078768,0.014394242303078767,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,True,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,28,36,0.007716049382716052,-0.016975308641975304,0.030864197530864196,True,-0.010770085719031418,0.18652538984406236,False,False,-0.010770085719031418,-0.03562653082701711,0.01180211470074662,0.3554578168732507,0.3554578168732507,-0.018537587741241892,-0.04115550872363999,0.003443037836027133,0.10435825669732107,0.18652538984406236,-0.017232506727651812,-0.040050382114053415,0.0056727276086389194,0.12435025989604158,0.18652538984406236,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,29,36,-0.007716049382716046,-0.027777777777777773,0.013888888888888888,True,0.015342079750602346,0.6501399440223911,False,False,0.006194717926114652,-0.019974861268856843,0.03358373274248828,0.6517393042782886,0.6517393042782886,0.015342079750602346,-0.012448222309534008,0.04616206202323894,0.32506997201119553,0.6501399440223911,0.011976176355829985,-0.014995143221003697,0.04316831637429983,0.4334266293482607,0.6501399440223911,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,30,36,-0.023148148148148143,-0.0478395061728395,-0.001543209876543207,True,-0.0041485509665141,0.7760895641743303,False,False,-0.0045595580135131715,-0.02952659867180134,0.024070872773629605,0.748500599760096,0.7760895641743303,-0.0041485509665141,-0.02857612911776839,0.024311490210476697,0.7760895641743303,0.7760895641743303,-0.00918398956231175,-0.032210479948077776,0.017616178830375757,0.49660135945621753,0.7760895641743303,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,31,36,-0.015432098765432096,-0.043209876543209874,0.010802469135802472,True,0.004695101798397253,0.7469012395041984,False,False,-0.005301103848977425,-0.027773833394484745,0.014362943179798688,0.6301479408236705,0.7469012395041984,0.003737975524818438,-0.017965381923643588,0.02414586235255368,0.7469012395041983,0.7469012395041984,0.004695101798397253,-0.015580465708557749,0.023920616111432796,0.6733306677329068,0.7469012395041984,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,32,36,0.0154320987654321,-0.0169753086419753,0.044753086419753084,True,-0.002545287034064739,0.8296681327469012,False,False,-0.01162080456725629,-0.03276384687863197,0.01337850562728441,0.34986005597760894,0.8296681327469012,-0.002545287034064739,-0.02588963437328616,0.02332284097752307,0.8296681327469012,0.8296681327469012,-0.004354788676179317,-0.027123889691404016,0.019954343272522344,0.7293082766893243,0.8296681327469012,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,33,36,0.0154320987654321,-0.010802469135802469,0.040123456790123455,True,0.005936752868228871,0.7029188324670131,False,False,0.005138387329534505,-0.019724960700554933,0.032683934931575995,0.7029188324670131,0.7029188324670131,0.005834276020347682,-0.017756211095156193,0.033136363646305816,0.6645341863254698,0.7029188324670131,0.005936752868228871,-0.016031969001312582,0.03167175297022609,0.6489404238304678,0.7029188324670131,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,34,36,-0.023148148148148143,-0.047839506172839504,0.0015432098765432102,True,0.010438687791680378,0.7632946821271491,False,False,0.010438687791680378,-0.012771601999444247,0.03498006769565659,0.45461815273890444,0.7632946821271491,0.0033597253322457457,-0.01624507991242962,0.024907555025767043,0.7632946821271491,0.7632946821271491,0.006233846059441956,-0.013160393467758817,0.027502908890266697,0.578968412634946,0.7632946821271491,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,35,36,-0.00771604938271605,-0.033950617283950615,0.016975308641975308,True,-0.009841495217927605,0.3286685325869652,False,False,-0.01662726661143775,-0.03536303679606498,0.004228793315344077,0.1095561775289884,0.3286685325869652,-0.012490396609065686,-0.0349503742800182,0.01116779546468894,0.30667732906837264,0.40423830467812877,-0.009841495217927605,-0.030895967174366427,0.013594332992851094,0.40423830467812877,0.40423830467812877,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,36,36,0.023148148148148154,-0.009259259259259259,0.05709876543209876,False,0.011691982999738077,0.7093162734906038,False,False,0.011691982999738077,-0.015367495857028065,0.0365507321435328,0.39304278288684524,0.7093162734906038,0.004672794163382226,-0.019820762519879753,0.030313816144679515,0.7093162734906038,0.7093162734906038,0.006526269475833994,-0.01873941466427144,0.032221738181355736,0.6077568972411036,0.7093162734906038,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,37,36,0.007716049382716052,-0.012345679012345677,0.02932098765432099,True,0.0005284670549797687,0.7856857257097161,False,False,0.0005284670549797687,-0.02216318035353165,0.026353090718252214,0.9704118352658937,0.9704118352658937,-0.005099059099958968,-0.0250031342478297,0.016026703015823048,0.6317473010795682,0.9476209516193523,-0.010855882370183806,-0.028723338027513236,0.0078114192876835515,0.2618952419032387,0.7856857257097161,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,38,36,-0.007716049382716046,-0.038580246913580245,0.021604938271604937,True,-0.0023655843030023506,0.8624550179928029,False,False,-0.004626772128894072,-0.028978908312620084,0.017264620972936007,0.7065173930427829,0.8624550179928029,-0.002654856097274573,-0.0282776502793976,0.019167986106955682,0.8288684526189524,0.8624550179928029,-0.0023655843030023506,-0.028350780404686436,0.01949407039545827,0.8624550179928029,0.8624550179928029,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,39,36,-0.007716049382716046,-0.03858024691358024,0.023148148148148147,True,-0.01727424110998647,0.0821671331467413,False,False,-0.024548935587352355,-0.04583953240041485,-0.0030914464201360825,0.02958816473410636,0.0821671331467413,-0.01727424110998647,-0.041184328943883464,0.004080060040086486,0.12155137944822071,0.12155137944822071,-0.02221291913302982,-0.04361816063638241,-0.001109832158238965,0.0547780887644942,0.0821671331467413,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,40,36,1.5419764230904951e-18,-0.024691358024691357,0.023148148148148147,True,-0.00684556947371935,0.583766493402639,False,False,-0.00684556947371935,-0.02951754991611428,0.01816523545648884,0.583766493402639,0.583766493402639,-0.008183727462529752,-0.027453109586367312,0.014672583819991182,0.48340663734506195,0.583766493402639,-0.00979143217375801,-0.02928691276028826,0.013528182769056948,0.4134346261495402,0.583766493402639,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,41,36,0.0077160493827160516,-0.020061728395061727,0.033950617283950615,True,0.001898943038926239,0.8516593362654938,False,False,-0.008160630812327681,-0.02509132275899045,0.008889966522872451,0.38024790083966414,0.8516593362654938,-0.004341065168542133,-0.02328382669947321,0.014496539132127756,0.6421431427429029,0.8516593362654938,0.001898943038926239,-0.016744945457119197,0.02168931243234707,0.8516593362654938,0.8516593362654938,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,42,36,-0.007716049382716048,-0.032407407407407406,0.015432098765432098,True,-0.011371272873260205,0.42143142742902845,False,False,-0.01442786511963766,-0.04349581374115171,0.015982660656840217,0.35425829668132747,0.42143142742902845,-0.01542784892635702,-0.041138004082203576,0.012335748565937915,0.26669332267093165,0.42143142742902845,-0.011371272873260205,-0.03697490973234329,0.016467935040831265,0.4214314274290284,0.42143142742902845,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,43,36,0.0077160493827160516,-0.016975308641975308,0.032407407407407406,True,-0.00921325395148264,0.5121951219512195,False,False,-0.011333956573037773,-0.03639434204649376,0.014006688200247943,0.39344262295081966,0.5121951219512195,-0.009685531115772895,-0.03484679908492678,0.014067998806908663,0.45421831267493,0.5121951219512195,-0.00921325395148264,-0.03534481407169124,0.017264856306820654,0.5121951219512195,0.5121951219512195,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,neutral,44,36,1.5419764230904951e-18,-0.029320987654320986,0.032407407407407406,True,0.006126484486362318,0.9608156737305077,False,False,0.006126484486362318,-0.015422827182279433,0.03275751505578648,0.6341463414634146,0.9608156737305077,-0.0007790019441212404,-0.020040473838579893,0.022388433157553633,0.9608156737305078,0.9608156737305077,-0.004961817026406562,-0.02363522645230101,0.01696189326179973,0.6545381847261096,0.9608156737305077,NEUTRAL_ONLY_PSEUDO_TREATMENT,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
