row_type,mode,iteration,n_tasks,reward_difference,reward_ci90_low,reward_ci90_high,reward_equivalent,max_process_excess,min_q,all_three_q_lt_05,full_tier_a,tool_argument_distance_effect,tool_argument_distance_ci_low,tool_argument_distance_ci_high,tool_argument_distance_p,tool_argument_distance_q,tool_name_distance_effect,tool_name_distance_ci_low,tool_name_distance_ci_high,tool_name_distance_p,tool_name_distance_q,stage_distance_effect,stage_distance_ci_low,stage_distance_ci_high,stage_distance_p,stage_distance_q,test_type,tier_a_pass,triple_q_pass,reward_and_triple_pass,observed_tool_argument_distance,empirical_p_tool_argument_distance,observed_tool_name_distance,empirical_p_tool_name_distance,observed_stage_distance,empirical_p_stage_distance
iteration,labels,10,36,-0.0074074074074074086,-0.025925925925925918,0.011111111111111112,True,0.0075516681906410005,0.5453818472610955,False,False,0.004528196758847475,-0.010135821504853334,0.019052832659799436,0.5453818472610955,0.5453818472610955,0.0075516681906410005,-0.007172841837133476,0.020288717603668762,0.25309876049580166,0.5453818472610955,0.005548866985243059,-0.01033119842369576,0.019968960293219033,0.4690123950419832,0.5453818472610955,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,11,36,-0.014814814814814815,-0.03703703703703703,0.003703703703703702,True,-0.007751472833385179,0.1253498600559776,False,False,-0.01563172724450474,-0.030379312528713055,0.001089686209058973,0.06877249100359856,0.1253498600559776,-0.007751472833385179,-0.024724712916551476,0.010382686014789838,0.4030387844862055,0.4030387844862055,-0.014697048226022117,-0.029489294953425577,0.0005171448082003291,0.08356657337065174,0.1253498600559776,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,12,36,0.003703703703703703,-0.01666666666666667,0.024074074074074074,True,0.017171556112995503,0.187125149940024,False,False,0.017171556112995503,-0.0007544030125767804,0.03555627039006687,0.062375049980008,0.187125149940024,0.005977911304900909,-0.008171241812503258,0.019825186370219586,0.40743702518992403,0.40743702518992403,0.010958830407600234,-0.0046356599548010935,0.02593559050942403,0.15553778488604558,0.23330667732906837,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,13,36,-0.014814814814814815,-0.035277777777777776,0.005555555555555554,True,-0.008436723540163173,0.19732107157137144,False,False,-0.008436723540163173,-0.026082018019258142,0.009424133268469735,0.3394642143142743,0.3394642143142743,-0.011582861916254895,-0.02533481805093061,0.0020257548425788867,0.10475809676129548,0.19732107157137144,-0.011601329573942462,-0.025548917733798186,0.0039190907639022774,0.13154738104758096,0.19732107157137144,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,14,36,0.003703703703703703,-0.022222222222222216,0.03148148148148148,True,0.010825384229167146,0.40603758496601355,False,False,0.0058995755190711565,-0.00880270468009228,0.020980396044325774,0.45421831267493,0.45421831267493,0.010825384229167146,-0.004791980650773979,0.026311792483785543,0.17033186725309876,0.40603758496601355,0.009543937033453992,-0.006941520435519589,0.027121752304676595,0.2706917233106757,0.40603758496601355,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,15,36,0.022222222222222227,1.1036375003182083e-18,0.046296296296296294,True,0.008085617074590427,0.5475809676129548,False,False,0.004578476844971913,-0.01021671598501465,0.01912772473160574,0.5609756097560976,0.5609756097560976,0.008085617074590427,-0.006527264679503032,0.023358198222620596,0.3230707716913235,0.5475809676129548,0.0071898832265668506,-0.00716723109682807,0.021653786873634333,0.36505397840863657,0.5475809676129548,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,16,36,0.02592592592592593,0.01111111111111111,0.04259259259259259,True,-0.006869535051052118,0.2800879648140744,False,False,-0.012499448309263564,-0.028154809412062356,0.00449031526629621,0.1407437025189924,0.2800879648140744,-0.006869535051052118,-0.021770810133941,0.009148790615597957,0.3886445421831268,0.3886445421831268,-0.010392502443008943,-0.02435615075168577,0.005851741223651441,0.18672530987604957,0.2800879648140744,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,17,36,-0.014814814814814817,-0.03518518518518519,0.0055555555555555575,True,0.008808975748957417,0.5643742502998801,False,False,0.008808975748957417,-0.008822804451570392,0.028516598054808637,0.3702518992403039,0.5643742502998801,0.00855179235331578,-0.008069878750596442,0.02713569506682269,0.37624950019992004,0.5643742502998801,0.0037750458000978477,-0.012322786391843558,0.02203665516198487,0.6749300279888045,0.6749300279888045,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,18,36,0.007407407407407408,-0.018518518518518517,0.03148148148148148,True,0.0029554278727368776,0.9808076769292283,False,False,-0.00024049654398953317,-0.01673290684523364,0.01812799124160617,0.9808076769292283,0.9808076769292283,0.0005358337839183146,-0.016032216293653503,0.01894412444806903,0.9536185525789684,0.9808076769292283,0.0029554278727368776,-0.01335918270879996,0.0209465923784744,0.757297081167533,0.9808076769292283,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,19,36,-0.003703703703703703,-0.029629629629629627,0.02222222222222222,True,0.0014738731020487723,0.8952419032387046,False,False,-0.0010037950129583857,-0.01574909520351716,0.013420052184407501,0.8952419032387046,0.8952419032387046,-0.00493107511312467,-0.017394917840915902,0.008558210394981865,0.4762095161935226,0.8952419032387046,0.0014738731020487723,-0.012602561040052713,0.015874486536942227,0.8320671731307477,0.8952419032387046,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,20,36,0.011111111111111112,-0.007407407407407404,0.029629629629629627,True,0.0038395763377784744,0.8052778888444622,False,False,0.0038395763377784744,-0.010688916765861766,0.019803521579512623,0.639344262295082,0.8052778888444622,0.003347359750204477,-0.011897374146715748,0.01882348982841784,0.6737305077968813,0.8052778888444622,0.002081644261423238,-0.014481144977304142,0.019068274839920723,0.8052778888444622,0.8052778888444622,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,21,36,-0.007407407407407408,-0.02222222222222222,0.005555555555555557,True,-0.0040213940080922606,0.632546981207517,False,False,-0.005954774997288204,-0.0227738892224506,0.011318097355422291,0.4998000799680128,0.632546981207517,-0.0040213940080922606,-0.01941501687985852,0.011919832387883017,0.632546981207517,0.632546981207517,-0.006976886323189552,-0.02094636634334614,0.0076217528153176995,0.33706517393042784,0.632546981207517,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,22,36,0.011111111111111108,-0.009259259259259259,0.029629629629629627,True,0.002152875547509668,0.9908036785285885,False,False,0.002152875547509668,-0.012632642028344165,0.01728549317874853,0.7876849260295882,0.9908036785285885,-7.075345220785447e-05,-0.014234862406791062,0.016353021148186143,0.9908036785285885,0.9908036785285885,0.0016815290788872212,-0.012683405256697049,0.01765444728453927,0.8248700519792083,0.9908036785285885,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,23,36,0.011111111111111112,-0.007407407407407406,0.029629629629629627,True,0.009499812905928594,0.5285885645741704,False,False,0.0072326533341535715,-0.014350319460155591,0.02957443622982578,0.5285885645741704,0.5285885645741704,0.009499812905928594,-0.011009321341065423,0.03207140715371994,0.4214314274290284,0.5285885645741704,0.0075500822869095496,-0.012584053372206437,0.02906718494597583,0.49660135945621753,0.5285885645741704,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,24,36,-0.011111111111111112,-0.03518518518518519,0.01296296296296296,True,0.006888494835669903,0.6099560175929628,False,False,-0.0008536233803473465,-0.014974318816045832,0.014508184628942787,0.9052379048380648,0.9052379048380649,0.00644589335190845,-0.00833285811990547,0.02161183718471098,0.4066373450619752,0.6099560175929628,0.006888494835669903,-0.00829256661023879,0.023056545720620235,0.3914434226309476,0.6099560175929628,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,25,36,0.022222222222222223,0.0018518518518518545,0.04259259259259259,True,0.005843794079538646,0.9820071971211516,False,False,0.005843794079538646,-0.013807173934347544,0.027700374614950774,0.6045581767293082,0.9820071971211516,-0.0002912898344409646,-0.018519570584392443,0.019249238868662727,0.9820071971211516,0.9820071971211516,-0.001599306734662879,-0.019825131865201174,0.018928199502702508,0.8904438224710116,0.9820071971211516,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,26,36,-0.018518518518518524,-0.03703703703703704,-1.2833741271346934e-18,True,0.0009159404213988135,0.8920431827269092,False,False,0.0009159404213988135,-0.012726487424452057,0.014648728573225264,0.8920431827269092,0.8920431827269092,-0.004344524662765122,-0.01855797698638326,0.010077904483583401,0.5489804078368653,0.8920431827269092,-0.0036933162938147545,-0.0193023155147161,0.011151956504822534,0.6337465013994402,0.8920431827269092,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,27,36,0.007407407407407406,-0.00925925925925926,0.025925925925925918,True,-0.005182045883484259,0.24530187924830069,False,False,-0.009579016303873956,-0.02258396996685212,0.0023289829279962435,0.1635345861655338,0.24530187924830069,-0.005182045883484259,-0.019110578221013533,0.0077106657090673615,0.4618152738904438,0.4618152738904438,-0.00990583270540351,-0.021860313722297773,0.001006842318696882,0.10715713714514194,0.24530187924830069,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,28,36,0.003703703703703704,-0.011111111111111112,0.020370370370370365,True,0.005807639377079812,0.5957616953218713,False,False,0.0037936336968700354,-0.010289464052458772,0.01772247679471792,0.5957616953218713,0.5957616953218713,0.005807639377079812,-0.007237836723123215,0.021132638369327644,0.42822870851659334,0.5957616953218713,0.0042007065388205604,-0.008718193472701852,0.018608993239271947,0.5353858456617353,0.5957616953218713,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,29,36,0.0074074074074074086,-0.009259259259259262,0.024074074074074078,True,0.018610176545463774,0.11595361855257896,False,False,0.018610176545463774,-0.0012172973252133749,0.04069791061368198,0.08156737305077968,0.11595361855257896,0.015400244073739605,-0.0024095999111843017,0.03417510934835227,0.11595361855257896,0.11595361855257896,0.01754994767206127,-0.0011373435569758978,0.03793383906159325,0.0939624150339864,0.11595361855257896,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,30,36,-0.018518518518518517,-0.03888888888888889,0.0019444444444443672,True,-0.005222938044326503,0.4994002399040383,False,False,-0.008940999496248613,-0.02392453113447834,0.006053917417748029,0.2574970011995202,0.4994002399040383,-0.005966834930150885,-0.020204607767342564,0.0085313799266997,0.4110355857656937,0.4994002399040383,-0.005222938044326503,-0.02076509346657713,0.00916266420702582,0.49940023990403837,0.4994002399040383,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,31,36,0.007407407407407412,-0.01481481481481481,0.029629629629629627,True,0.0009470556990391991,0.9080367852858856,False,False,-0.0023656492718250985,-0.02029762885338463,0.01545032786052875,0.8116753298680528,0.9080367852858856,0.0009470556990391991,-0.015785356243908432,0.01760797399980452,0.9080367852858856,0.9080367852858856,-0.0019947986167686356,-0.018700346511420395,0.015827983184903364,0.8348660535785686,0.9080367852858856,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,32,36,-0.003703703703703707,-0.024074074074074074,0.018518518518518517,True,-0.002134447239799836,0.8072770891643343,False,False,-0.002134447239799836,-0.01872659753459903,0.01528605430087483,0.8072770891643343,0.8072770891643343,-0.005214023923787117,-0.022886947843548694,0.01338513838048377,0.5861655337864854,0.8072770891643343,-0.007613573168534901,-0.026017049503334732,0.012369083563066595,0.45101959216313475,0.8072770891643343,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,33,36,0.014814814814814817,-0.005555555555555555,0.03888888888888889,True,-0.014295917442945859,0.052778888444622155,False,False,-0.01811629721346997,-0.03171293697701862,-0.004807009714973946,0.01759296281487405,0.052778888444622155,-0.014776774132898811,-0.0282405419580832,-0.0009860796199990065,0.05557776889244302,0.055577768892443015,-0.014295917442945859,-0.027789197349485574,-0.0008675400760183373,0.05117952818872451,0.055577768892443015,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,34,36,-0.0037037037037037012,-0.027777777777777773,0.018518518518518517,True,0.006465489537218238,0.821671331467413,False,False,0.004429399604037472,-0.010690504562363659,0.02105250532809561,0.5941623350659736,0.821671331467413,0.006465489537218238,-0.0092263426417186,0.023667559401439157,0.4414234306277489,0.821671331467413,0.0020206724042101595,-0.015308988991650665,0.019716824674462737,0.821671331467413,0.821671331467413,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,35,36,0.011111111111111112,-0.009351851851851847,0.03333333333333333,True,0.019093590195994135,0.10495801679328269,False,False,0.015261144264134992,-0.002327663371033911,0.03392895697681693,0.11235505797680928,0.11235505797680928,0.019093590195994135,0.0003211779035955801,0.03922857491233292,0.0699720111955218,0.10495801679328269,0.01899685040886742,0.00013064150663339168,0.038245390240087725,0.06917233106757296,0.10495801679328269,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,36,36,-0.011111111111111112,-0.029629629629629627,0.007407407407407407,True,0.018327197910657404,0.16673330667732908,False,False,0.018327197910657404,-0.00336304558027793,0.04493097451220444,0.16673330667732908,0.16673330667732908,0.017482793624564428,-0.0023084267653487233,0.04123600720312498,0.14274290283886445,0.16673330667732908,0.018180053030816552,-0.0013034100498790463,0.043434927631751816,0.14274290283886445,0.16673330667732908,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,37,36,0.0,-0.020370370370370372,0.020370370370370375,True,0.011431125911416973,0.31347461015593764,False,False,0.011431125911416973,-0.005055511894258172,0.03015495782098707,0.20071971211515394,0.31347461015593764,0.00950332081636876,-0.00650332890532909,0.0275629456291451,0.28068772491003596,0.31347461015593764,0.009238722053060457,-0.007139555950601671,0.02909031436703095,0.31347461015593764,0.31347461015593764,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,38,36,-0.00370370370370371,-0.02407407407407407,0.016666666666666663,True,0.01181610281386869,0.4426229508196721,False,False,0.010686503011984892,-0.007778591269987101,0.029286525903419357,0.29508196721311475,0.4426229508196721,0.01181610281386869,-0.006678939625420365,0.033289354780435376,0.28588564574170333,0.4426229508196721,0.007590848098399121,-0.010744642372805374,0.02815316331065392,0.5093962415033987,0.5093962415033987,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,39,36,-0.0074074074074074086,-0.02962962962962963,0.014814814814814815,True,0.005312799703372041,0.6825269892043183,False,False,0.0038182130252580127,-0.01115991888810511,0.021269674962151704,0.6825269892043183,0.6825269892043183,0.003929070457908603,-0.010784735534613782,0.021041022354459905,0.6805277888844462,0.6825269892043183,0.005312799703372041,-0.009234397590960506,0.021740464947070163,0.547780887644942,0.6825269892043183,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,40,36,-0.018518518518518517,-0.04074074074074074,0.0018518518518518532,True,-0.0008148645427480147,0.90843662534986,False,False,-0.0018673654401518414,-0.016130952689732428,0.014426718513346768,0.8316673330667733,0.90843662534986,-0.0025803958622839986,-0.015630512164319214,0.01117005699016058,0.7277089164334266,0.90843662534986,-0.0008148645427480147,-0.01467645439164479,0.013652048815286632,0.90843662534986,0.90843662534986,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,41,36,0.0074074074074074086,-0.007407407407407407,0.024074074074074074,True,0.0037428536111080157,0.8368652538984406,False,False,0.001571867294435741,-0.013414182447889495,0.016676027639133152,0.8368652538984406,0.8368652538984406,0.0028652011450947218,-0.011164238098145483,0.017364255702048987,0.7029188324670131,0.8368652538984406,0.0037428536111080157,-0.010146651340414425,0.018849072544619542,0.6137544982007197,0.8368652538984406,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,42,36,0.018518518518518514,-0.0037037037037037077,0.04074074074074074,True,4.5678254580678104e-06,0.9996001599360257,False,False,-0.0026540112707325054,-0.016651505453151565,0.009916173122698968,0.7165133946421431,0.9996001599360257,4.5678254580678104e-06,-0.012934823749139101,0.01280507113501463,0.9996001599360256,0.9996001599360257,-0.0028689034525081953,-0.017375278837041742,0.01005635864327386,0.6865253898440624,0.9996001599360257,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,43,36,-0.025925925925925925,-0.04629629629629629,-0.0055555555555555575,True,0.0016115998969024605,0.8256697321071571,False,False,-0.00457573799904309,-0.01861711348864208,0.010739057870420675,0.5329868052778889,0.8256697321071571,-0.0015297378367709919,-0.015724143754822693,0.012651463511793372,0.8248700519792083,0.8256697321071571,0.0016115998969024605,-0.012150699668404983,0.016458594873960605,0.8256697321071571,0.8256697321071571,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,44,36,0.003703703703703705,-0.011111111111111108,0.02037037037037037,True,0.008385828279326005,0.5565773690523791,False,False,0.0030949874447050033,-0.010369324647247689,0.01713928041272567,0.6577369052379048,0.6577369052379048,0.006852325937748727,-0.006771353758277145,0.022068766999970835,0.3710515793682527,0.5565773690523791,0.008385828279326005,-0.006896507212001134,0.02564202758685222,0.3218712514994002,0.5565773690523791,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
iteration,labels,45,36,-0.003703703703703705,-0.025925925925925936,0.02037037037037037,True,0.013031669076033113,0.2526989204318273,False,False,0.009103783657785653,-0.004792129317885423,0.024831869127137852,0.2423030787684926,0.2526989204318273,0.013031669076033113,-0.001195666486813244,0.02823556556890358,0.10795681727309077,0.2526989204318273,0.009615494499628889,-0.005615263220121125,0.02637373143761954,0.2526989204318273,0.2526989204318273,MATCHED_LABEL_PERMUTATION,False,False,False,0.11184566472826929,0.0001999600079984003,0.08545333273087242,0.0001999600079984003,0.09185618553644775,0.0001999600079984003
